Id;Label;Timestamp;Count;Time_count
1665;consumer electronic appliance;<[2009,]>;1;<[2009,1]>
1666;radio frequency identification tag;<[2009,]>;1;<[2009,1]>
1667;supporting consumer;<[2009,]>;1;<[2009,1]>
1668;mapping;<[2009,]>;1;<[2009,1]>
1669;planning and control;<[2009,]>;1;<[2009,1]>
1670;simulation modeling;<[2009,]>;1;<[2009,1]>
1671;software development;<[2009,]>;1;<[2009,1]>
1672;software development model;<[2009,]>;1;<[2009,1]>
1673;software quality function deployment;<[2009,]>;1;<[2009,1]>
1674;biomimicry;<[2009,]>;1;<[2009,1]>
1675;information and knowledge organization;<[2008,]>;1;<[2008,1]>
1676;manufacturing best practice;<[2008,]>;1;<[2008,1]>
1677;collaborative environment;<[2007,2005,]>;2;<[2007,1][2005,1]>
1678;I-MANUFACTURING;<[2009,]>;1;<[2009,1]>
1679;manufacturing innovation;<[2009,]>;1;<[2009,1]>
1680;reeb graph;<[2013,]>;1;<[2013,1]>
1681;data envelopment analysis;<[2009,]>;1;<[2009,1]>
1682;design chain partner evaluation;<[2009,]>;1;<[2009,1]>
1683;topsis;<[2009,]>;1;<[2009,1]>
1684;product lifecycle management decision framework;<[2012,]>;1;<[2012,1]>
1685;product lifecycle management harmonization;<[2012,]>;1;<[2012,1]>
1686;product lifecycle management integration;<[2012,2010,2015,]>;3;<[2012,1][2010,1][2015,1]>
1687;product lifecycle management planning;<[2012,]>;1;<[2012,1]>
1688;product lifecycle management procedure model;<[2012,]>;1;<[2012,1]>
1689;corporate strategy;<[2011,]>;1;<[2011,1]>
1690;standard reference framework;<[2011,]>;1;<[2011,1]>
1691;product lifecycle sustainability;<[2011,]>;1;<[2011,1]>
1692;reverse logistics;<[2011,2007,2015,]>;3;<[2011,1][2007,1][2015,1]>
1693;support vector regression;<[2008,]>;1;<[2008,1]>
1694;feature;<[2009,]>;1;<[2009,1]>
1695;translation;<[2009,]>;1;<[2009,1]>
1696;environmental impact;<[2009,]>;1;<[2009,1]>
1697;long lasting product;<[2009,]>;1;<[2009,1]>
1698;sustainability indicator;<[2009,]>;1;<[2009,1]>
1699;action research;<[2005,]>;1;<[2005,1]>
1700;asset lifecycle management;<[2005,2009,]>;2;<[2005,1][2009,1]>
1701;web based service;<[2005,]>;1;<[2005,1]>
1702;energy renovation;<[2014,]>;1;<[2014,1]>
1703;industrialization;<[2014,2010,]>;2;<[2014,1][2010,1]>
1704;model driven engineering;<[2012,2013,2011,]>;3;<[2012,1][2013,1][2011,1]>
1705;migration;<[2007,2013,]>;2;<[2007,1][2013,1]>
1706;service;<[2007,]>;1;<[2007,1]>
1707;computer aided design and virtual reality integration;<[2007,]>;1;<[2007,1]>
1708;computer aided engineering;<[2007,2014,2009,]>;4;<[2007,2][2014,1][2009,1]>
1709;front loading;<[2009,]>;1;<[2009,1]>
1710;demand chain supply chain;<[2005,]>;1;<[2005,1]>
1711;demand lifecycle;<[2005,]>;1;<[2005,1]>
1712;technology lifecycle;<[2005,]>;1;<[2005,1]>
1713;data reuse;<[2012,]>;1;<[2012,1]>
1714;data value;<[2012,]>;1;<[2012,1]>
1715;product data;<[2012,2007,2009,2014,]>;4;<[2012,1][2007,1][2009,1][2014,1]>
1716;civil construction;<[2010,]>;1;<[2010,1]>
1717;email;<[2009,]>;1;<[2009,1]>
1718;engineering;<[2009,2007,]>;2;<[2009,1][2007,1]>
1719;participant;<[2009,]>;1;<[2009,1]>
1720;record;<[2009,]>;1;<[2009,1]>
1721;domain specific language;<[2009,]>;1;<[2009,1]>
1722;graph transformation;<[2009,]>;1;<[2009,1]>
1723;metamodel;<[2009,]>;1;<[2009,1]>
1724;multiview modeling;<[2009,]>;1;<[2009,1]>
1725;3D mockup;<[2009,]>;1;<[2009,1]>
1726;multidisciplinary product;<[2009,]>;1;<[2009,1]>
1727;usage mode;<[2007,]>;1;<[2007,1]>
1728;living labs;<[2010,]>;1;<[2010,1]>
1729;small enterprise;<[2009,]>;1;<[2009,1]>
1730;non functional requirement;<[2009,]>;1;<[2009,1]>
1731;project;<[2009,]>;1;<[2009,1]>
1732;knowledge competency;<[2014,]>;1;<[2014,1]>
1733;professional practice;<[2014,]>;1;<[2014,1]>
1734;role and responsibility;<[2014,]>;1;<[2014,1]>
1735;stakeholder relation;<[2014,]>;1;<[2014,1]>
1736;automotive product development;<[2005,]>;1;<[2005,1]>
1737;supplier;<[2005,]>;1;<[2005,1]>
1738;product management;<[2009,2008,]>;2;<[2009,1][2008,1]>
1739;algorithm based;<[2009,]>;1;<[2009,1]>
1740;configuration;<[2009,2013,]>;2;<[2009,1][2013,1]>
1741;product property;<[2009,]>;1;<[2009,1]>
1742;conditional constraint satisfaction problem;<[2008,]>;1;<[2008,1]>
1743;model decomposition;<[2008,]>;1;<[2008,1]>
1744;product data exchange;<[2007,2009,2012,2008,]>;5;<[2007,1][2009,2][2012,1][2008,1]>
1745;standard for exchange;<[2007,]>;1;<[2007,1]>
1746;foundation ontology;<[2009,]>;1;<[2009,1]>
1747;knowledge sharing;<[2009,2015,]>;2;<[2009,1][2015,1]>
1748;enterprise network;<[2009,]>;1;<[2009,1]>
1749;organization design;<[2009,]>;1;<[2009,1]>
1750;interdependency;<[2009,]>;1;<[2009,1]>
1751;collaborative virtual prototyping;<[2009,]>;1;<[2009,1]>
1752;computer aided process planning;<[2009,2007,]>;2;<[2009,1][2007,1]>
1753;design for excellence;<[2009,]>;1;<[2009,1]>
1754;lifecycle analysis;<[2009,2007,]>;2;<[2009,1][2007,1]>
1755;complexity management;<[2009,]>;1;<[2009,1]>
1756;industrialization telecommunication industry;<[2009,]>;1;<[2009,1]>
1757;integrated product lifecycle management;<[2009,2014,]>;2;<[2009,1][2014,1]>
1758;process standardization;<[2009,]>;1;<[2009,1]>
1759;product modularization;<[2009,]>;1;<[2009,1]>
1760;complex product configuration;<[2013,]>;1;<[2013,1]>
1761;product knowledge management;<[2013,]>;1;<[2013,1]>
1762;aero engine;<[2009,]>;2;<[2009,2]>
1763;cost modeling;<[2009,]>;1;<[2009,1]>
1764;cost tool;<[2009,]>;1;<[2009,1]>
1765;gas turbine;<[2009,]>;1;<[2009,1]>
1766;product design automation;<[2009,]>;1;<[2009,1]>
1767;inheritance;<[2009,]>;1;<[2009,1]>
1768;multi resolution model;<[2009,]>;1;<[2009,1]>
1769;skeleton model;<[2009,]>;1;<[2009,1]>
1770;top down assembly design;<[2009,]>;1;<[2009,1]>
1771;product lifecycle management n tier architecture;<[2005,]>;1;<[2005,1]>
1772;synchronization model of control web service;<[2005,]>;1;<[2005,1]>
1773;3D digitization;<[2014,]>;1;<[2014,1]>
1774;design and manufacturing;<[2014,]>;1;<[2014,1]>
1775;organizational capability;<[2014,]>;1;<[2014,1]>
1776;product design architecture;<[2014,]>;1;<[2014,1]>
1777;product globalization;<[2014,]>;1;<[2014,1]>
1778;cost index model;<[2009,]>;1;<[2009,1]>
1779;material recovering process;<[2009,]>;1;<[2009,1]>
1780;product lifecycle engineering;<[2009,]>;1;<[2009,1]>
1781;model driven interoperability approach;<[2009,]>;1;<[2009,1]>
1782;product lifecycle management interoperability;<[2009,]>;1;<[2009,1]>
1783;biomimetic;<[2008,]>;1;<[2008,1]>
1784;design repository;<[2008,]>;1;<[2008,1]>
1785;organization lifecycle;<[2009,]>;1;<[2009,1]>
1786;information technology;<[2014,]>;2;<[2014,2]>
1787;intellectual property;<[2009,2008,]>;2;<[2009,1][2008,1]>
1788;technology transfer;<[2009,2013,]>;2;<[2009,1][2013,1]>
1789;workflow process;<[2009,]>;1;<[2009,1]>
1790;design process management;<[2009,2005,]>;2;<[2009,1][2005,1]>
1791;interoperability of product models;<[2009,]>;1;<[2009,1]>
1792;completion;<[2014,]>;1;<[2014,1]>
1793;green aviation;<[2014,]>;1;<[2014,1]>
1794;project lifecycle management;<[2014,]>;1;<[2014,1]>
1795;leisure boat;<[2013,]>;1;<[2013,1]>
1796;social network service;<[2013,]>;1;<[2013,1]>
1797;engineering collaboration via negotiation;<[2009,]>;1;<[2009,1]>
1798;negotiation;<[2009,]>;1;<[2009,1]>
1799;explorative research;<[2005,]>;1;<[2005,1]>
1800;guidance system;<[2007,2009,]>;2;<[2007,1][2009,1]>
1801;maritime industry;<[2007,2009,]>;2;<[2007,1][2009,1]>
1802;operating data;<[2007,2009,]>;2;<[2007,1][2009,1]>
1803;complexity;<[2009,2013,2010,]>;3;<[2009,1][2013,1][2010,1]>
1804;measure;<[2009,]>;1;<[2009,1]>
1805;plastics waste;<[2007,]>;1;<[2007,1]>
1806;domain specific model;<[2009,]>;1;<[2009,1]>
1807;embedded system;<[2009,2007,]>;2;<[2009,1][2007,1]>
1808;STEP AP233;<[2009,]>;1;<[2009,1]>
1809;JT;<[2009,]>;1;<[2009,1]>
1810;conceptual model;<[2005,]>;1;<[2005,1]>
1811;form;<[2005,]>;1;<[2005,1]>
1812;information model;<[2005,2011,2012,]>;5;<[2005,2][2011,1][2012,2]>
1813;XML schema;<[2005,]>;1;<[2005,1]>
1814;biotechnology;<[2012,]>;1;<[2012,1]>
1815;non linear dynamic system;<[2012,]>;1;<[2012,1]>
1816;product lifecycle knowledge management;<[2012,]>;1;<[2012,1]>
1817;computer supported collaborative work;<[2009,]>;1;<[2009,1]>
1818;web application development;<[2009,]>;1;<[2009,1]>
1819;computer aided design system;<[2011,]>;1;<[2011,1]>
1820;integrated product development;<[2009,2012,2015,]>;3;<[2009,1][2012,1][2015,1]>
1821;product flexibility;<[2009,]>;1;<[2009,1]>
1822;product lifecycle model;<[2009,]>;1;<[2009,1]>
1823;product planning;<[2009,2012,]>;2;<[2009,1][2012,1]>
1824;global data exchange;<[2009,]>;1;<[2009,1]>
1825;global japanese manufacturing firm;<[2009,]>;1;<[2009,1]>
1826;product module design;<[2009,]>;1;<[2009,1]>
1827;construction project lifecycle management;<[2009,]>;1;<[2009,1]>
1828;active asset configuration management;<[2009,]>;1;<[2009,1]>
1829;asset configuration management;<[2009,]>;1;<[2009,1]>
1830;corporate environmental management;<[2007,]>;1;<[2007,1]>
1831;discriminant analysis;<[2007,]>;1;<[2007,1]>
1832;food packaging;<[2007,]>;1;<[2007,1]>
1833;organizational championship;<[2007,]>;1;<[2007,1]>
1834;product oriented environmental;<[2007,]>;1;<[2007,1]>
1835;availability contract;<[2013,]>;1;<[2013,1]>
1836;defence aerospace;<[2013,]>;1;<[2013,1]>
1837;input output analysis;<[2013,]>;1;<[2013,1]>
1838;system;<[2013,]>;1;<[2013,1]>
1839;through life costing;<[2013,]>;1;<[2013,1]>
1840;customer orientation;<[2012,]>;1;<[2012,1]>
1841;FACADE;<[2009,]>;1;<[2009,1]>
1842;ISO 15926;<[2009,2011,2013,2008,]>;5;<[2009,1][2011,1][2013,2][2008,1]>
1843;process plant data sharing;<[2009,]>;1;<[2009,1]>
1844;3D content based retrieval;<[2009,]>;1;<[2009,1]>
1845;3D search;<[2009,]>;1;<[2009,1]>
1846;computer aided design data management;<[2009,]>;1;<[2009,1]>
1847;computer aided design database;<[2009,]>;1;<[2009,1]>
1848;shape benchmark;<[2009,]>;1;<[2009,1]>
1849;axiomatic design;<[2005,]>;1;<[2005,1]>
1850;business relationship;<[2005,]>;1;<[2005,1]>
1851;data graph;<[2012,]>;1;<[2012,1]>
1852;semantic relationship;<[2012,]>;1;<[2012,1]>
1853;empirical study;<[2011,2013,]>;2;<[2011,1][2013,1]>
1854;implementation model;<[2011,]>;1;<[2011,1]>
1855;requirement management;<[2011,2010,2007,]>;3;<[2011,1][2010,1][2007,1]>
1856;knowledge assessing;<[2009,]>;1;<[2009,1]>
1857;environmental sustainable design;<[2013,]>;1;<[2013,1]>
1858;degradation;<[2007,]>;1;<[2007,1]>
1859;product embedded information device;<[2007,2008,]>;2;<[2007,1][2008,1]>
1860;motion planning;<[2010,]>;1;<[2010,1]>
1861;numerical control simulation;<[2010,]>;1;<[2010,1]>
1862;open control system;<[2010,]>;1;<[2010,1]>
1863;computer aided engineering data management;<[2011,]>;1;<[2011,1]>
1864;simulation data management;<[2011,2010,2015,]>;3;<[2011,1][2010,1][2015,1]>
1865;simulation process;<[2011,]>;1;<[2011,1]>
1866;engineering environment;<[2011,]>;1;<[2011,1]>
1867;federation;<[2005,]>;1;<[2005,1]>
1868;legacy data;<[2005,]>;1;<[2005,1]>
1869;logistics support;<[2005,]>;1;<[2005,1]>
1870;reputation;<[2009,]>;1;<[2009,1]>
1871;trust;<[2009,]>;1;<[2009,1]>
1872;function behaviour structure;<[2009,]>;1;<[2009,1]>
1873;intelligent agent;<[2009,2007,]>;2;<[2009,1][2007,1]>
1874;profile;<[2009,]>;1;<[2009,1]>
1875;role;<[2009,2015,]>;2;<[2009,1][2015,1]>
1876;self organization;<[2009,]>;1;<[2009,1]>
1877;business to business;<[2005,]>;1;<[2005,1]>
1878;JAVA;<[2005,]>;1;<[2005,1]>
1879;parts library standardization initiative;<[2005,]>;1;<[2005,1]>
1880;testing;<[2012,]>;1;<[2012,1]>
1881;operation and maintenance;<[2011,2015,]>;2;<[2011,1][2015,1]>
1882;ship product structure;<[2011,]>;1;<[2011,1]>
1883;serious game;<[2011,]>;1;<[2011,1]>
1884;product information and knowledge management;<[2010,]>;1;<[2010,1]>
1885;product information lifecycle;<[2010,]>;1;<[2010,1]>
1886;virtual 3D simulation;<[2010,]>;1;<[2010,1]>
1887;cable harness design;<[2009,]>;1;<[2009,1]>
1888;design task analysis;<[2009,]>;1;<[2009,1]>
1889;knowledge capture;<[2009,2013,]>;2;<[2009,1][2013,1]>
1890;user logging;<[2009,]>;1;<[2009,1]>
1891;parallel structure;<[2009,]>;1;<[2009,1]>
1892;set theory;<[2009,]>;1;<[2009,1]>
1893;structure mapping;<[2009,]>;1;<[2009,1]>
1894;product ontology;<[2009,2005,]>;2;<[2009,1][2005,1]>
1895;shape function relationship framework;<[2009,]>;1;<[2009,1]>
1896;manufacturing knowledge;<[2005,]>;1;<[2005,1]>
1897;product and service lifecycle;<[2011,]>;1;<[2011,1]>
1898;sensor;<[2011,]>;1;<[2011,1]>
1899;intuitiveness;<[2013,]>;1;<[2013,1]>
1900;collaborative management;<[2005,]>;1;<[2005,1]>
1901;injection mold;<[2005,]>;1;<[2005,1]>
1902;process analysis;<[2005,]>;1;<[2005,1]>
1903;adaptable product;<[2009,]>;1;<[2009,1]>
1904;self organizing map;<[2009,]>;1;<[2009,1]>
1905;model transfer process;<[2011,]>;1;<[2011,1]>
1906;acrylonitrile butadien styrene;<[2007,]>;1;<[2007,1]>
1907;blend;<[2007,]>;1;<[2007,1]>
1908;thermoplastic;<[2007,]>;1;<[2007,1]>
1909;knowledge based;<[2010,]>;1;<[2010,1]>
1910;mechatronic design;<[2012,2015,]>;2;<[2012,1][2015,1]>
1911;version control;<[2012,]>;1;<[2012,1]>
1912;process information model;<[2014,]>;1;<[2014,1]>
1913;process parameter;<[2014,]>;1;<[2014,1]>
1914;sheet metal operation;<[2014,]>;1;<[2014,1]>
1915;lifecycle costing;<[2014,2015,]>;2;<[2014,1][2015,1]>
1916;lifecycle optimization;<[2014,]>;1;<[2014,1]>
1917;building;<[2005,]>;1;<[2005,1]>
1918;experimental data and information;<[2013,]>;1;<[2013,1]>
1919;engineering drawing;<[2009,]>;1;<[2009,1]>
1920;reduced dimensioning;<[2009,]>;1;<[2009,1]>
1921;product lifecycle data;<[2007,]>;1;<[2007,1]>
1922;resource description framework;<[2007,2005,2008,]>;3;<[2007,1][2005,1][2008,1]>
1923;tracing;<[2007,]>;1;<[2007,1]>
1924;computer aided manufacturing;<[2009,]>;1;<[2009,1]>
1925;working process;<[2009,]>;1;<[2009,1]>
1926;integrated logistics;<[2012,]>;1;<[2012,1]>
1927;information flow;<[2009,2012,]>;2;<[2009,1][2012,1]>
1928;assembly process information;<[2007,]>;1;<[2007,1]>
1929;connected graph model;<[2007,]>;1;<[2007,1]>
1930;building information management education and training;<[2013,]>;1;<[2013,1]>
1931;collaborative work;<[2013,2012,2007,]>;3;<[2013,1][2012,1][2007,1]>
1932;construction education;<[2013,]>;1;<[2013,1]>
1933;product lifecycle information model;<[2013,]>;1;<[2013,1]>
1934;information demand;<[2011,]>;1;<[2011,1]>
1935;information logistics;<[2011,]>;1;<[2011,1]>
1936;pattern;<[2011,]>;1;<[2011,1]>
1937;engineering change;<[2007,2010,]>;2;<[2007,1][2010,1]>
1938;IDEF;<[2007,]>;1;<[2007,1]>
1939;informational object;<[2007,]>;1;<[2007,1]>
1940;manufacturing process planning;<[2007,2012,]>;2;<[2007,1][2012,1]>
1941;process modeling;<[2007,]>;1;<[2007,1]>
1942;enterprise process framework;<[2005,]>;1;<[2005,1]>
1943;federated enterprise architecture;<[2005,]>;1;<[2005,1]>
1944;information technology classification framework;<[2005,]>;1;<[2005,1]>
1945;culture;<[2007,]>;1;<[2007,1]>
1946;process innovation;<[2007,]>;1;<[2007,1]>
1947;technology management;<[2007,]>;1;<[2007,1]>
1948;digital mockup maturity;<[2012,]>;1;<[2012,1]>
1949;product assembly;<[2012,]>;1;<[2012,1]>
1950;product reverse engineering;<[2012,]>;1;<[2012,1]>
1951;data classification;<[2007,]>;1;<[2007,1]>
1952;workflow analysis;<[2007,]>;1;<[2007,1]>
1953;aspirator compressor;<[2007,]>;1;<[2007,1]>
1954;ECOINDICATOR 99;<[2007,]>;1;<[2007,1]>
1955;industrial experience;<[2011,]>;1;<[2011,1]>
1956;product lifecycle management benefit;<[2011,2010,]>;2;<[2011,1][2010,1]>
1957;lifecycle orientation;<[2013,]>;1;<[2013,1]>
1958;computer aided design data exchange;<[2010,]>;1;<[2010,1]>
1959;persistent naming problem;<[2010,]>;1;<[2010,1]>
1960;point based method;<[2010,]>;1;<[2010,1]>
1961;complex engineering;<[2012,]>;1;<[2012,1]>
1962;method and tool;<[2012,]>;1;<[2012,1]>
1963;document lifecycle;<[2011,]>;1;<[2011,1]>
1964;document model release process;<[2011,]>;1;<[2011,1]>
1965;document version and status;<[2011,]>;1;<[2011,1]>
1966;industrial case;<[2012,]>;1;<[2012,1]>
1967;maintenance repair and overhaul;<[2012,]>;1;<[2012,1]>
1968;service business process;<[2012,]>;1;<[2012,1]>
1969;service data management;<[2012,]>;1;<[2012,1]>
1970;steam turbine;<[2012,]>;1;<[2012,1]>
1971;engineer to order;<[2007,]>;2;<[2007,2]>
1972;metamodelization;<[2007,]>;1;<[2007,1]>
1973;model driven architecture;<[2007,2008,2014,]>;4;<[2007,1][2008,2][2014,1]>
1974;model transformation;<[2007,]>;1;<[2007,1]>
1975;virtual prototype family;<[2008,]>;1;<[2008,1]>
1976;authoring;<[2013,]>;1;<[2013,1]>
1977;global product development;<[2010,]>;1;<[2010,1]>
1978;research and development;<[2010,]>;1;<[2010,1]>
1979;agent technology;<[2008,]>;1;<[2008,1]>
1980;autonomous;<[2008,]>;1;<[2008,1]>
1981;product centric;<[2008,]>;1;<[2008,1]>
1982;cognitive work analysis;<[2011,]>;1;<[2011,1]>
1983;data management system;<[2011,]>;1;<[2011,1]>
1984;requirement elicitation;<[2011,]>;1;<[2011,1]>
1985;sustainable production;<[2011,]>;1;<[2011,1]>
1986;competence;<[2010,]>;1;<[2010,1]>
1987;virtual environment;<[2010,]>;1;<[2010,1]>
1988;design project management;<[2008,]>;1;<[2008,1]>
1989;performance inductor in design;<[2008,]>;1;<[2008,1]>
1990;fact based design;<[2012,]>;1;<[2012,1]>
1991;leisure boat production;<[2012,]>;1;<[2012,1]>
1992;usage information;<[2008,]>;1;<[2008,1]>
1993;usage lifecycle management;<[2008,]>;1;<[2008,1]>
1994;ecosystem collaboration;<[2012,]>;1;<[2012,1]>
1995;service science management and engineering;<[2012,]>;1;<[2012,1]>
1996;virtual factory;<[2012,2015,]>;2;<[2012,1][2015,1]>
1997;weapon system lifecycle management;<[2010,]>;1;<[2010,1]>
1998;data and process management;<[2011,]>;1;<[2011,1]>
1999;FORMULA STUDENT;<[2011,]>;1;<[2011,1]>
2000;feature technology;<[2007,]>;1;<[2007,1]>
2001;process architecture;<[2007,]>;1;<[2007,1]>
2002;clustering regression analysis;<[2007,]>;1;<[2007,1]>
2003;KANSEI engineering;<[2007,2015,]>;2;<[2007,1][2015,1]>
2004;analogy;<[2007,]>;1;<[2007,1]>
2005;decision engineering;<[2008,]>;1;<[2008,1]>
2006;information reuse;<[2008,]>;1;<[2008,1]>
2007;fusion energy;<[2011,]>;1;<[2011,1]>
2008;mechatronic system;<[2011,]>;1;<[2011,1]>
2009;democratized innovation;<[2010,]>;1;<[2010,1]>
2010;smart environment;<[2010,]>;1;<[2010,1]>
2011;health monitoring;<[2010,]>;1;<[2010,1]>
2012;AREVA interoperability rich environment;<[2013,]>;1;<[2013,1]>
2013;exchange process;<[2013,]>;1;<[2013,1]>
2014;plant;<[2013,]>;1;<[2013,1]>
2015;authentication;<[2010,]>;1;<[2010,1]>
2016;grid technology;<[2010,]>;1;<[2010,1]>
2017;customization;<[2007,]>;1;<[2007,1]>
2018;maintainability;<[2007,]>;1;<[2007,1]>
2019;reliability;<[2007,]>;1;<[2007,1]>
2020;industrial implementation;<[2013,]>;1;<[2013,1]>
2021;requirement module;<[2012,]>;1;<[2012,1]>
2022;electronic mobility;<[2011,]>;1;<[2011,1]>
2023;XQUERY;<[2012,]>;1;<[2012,1]>
2024;indonesian fertiliser industry;<[2014,]>;1;<[2014,1]>
2025;socio technical system;<[2014,2015,]>;2;<[2014,1][2015,1]>
2026;knowledge and data extraction;<[2014,]>;1;<[2014,1]>
2027;WINDCHILL;<[2014,]>;1;<[2014,1]>
2028;cost;<[2007,]>;1;<[2007,1]>
2029;economic value analysis;<[2007,]>;1;<[2007,1]>
2030;expert system;<[2010,]>;1;<[2010,1]>
2031;product knowledge;<[2005,]>;1;<[2005,1]>
2032;set based concurrent engineering;<[2012,2015,]>;4;<[2012,2][2015,2]>
2033;tracking and tracing;<[2007,]>;1;<[2007,1]>
2034;metaknowledge ontology;<[2007,]>;1;<[2007,1]>
2035;multilingual;<[2007,]>;1;<[2007,1]>
2036;project coordination;<[2005,]>;1;<[2005,1]>
2037;basic need;<[2013,]>;1;<[2013,1]>
2038;different types of industry;<[2013,]>;1;<[2013,1]>
2039;modular production;<[2013,]>;1;<[2013,1]>
2040;open industry framework;<[2013,]>;1;<[2013,1]>
2041;parallel distributed processing;<[2013,]>;1;<[2013,1]>
2042;collaborative process;<[2005,]>;1;<[2005,1]>
2043;performance evaluation;<[2005,]>;1;<[2005,1]>
2044;constraint satisfaction problem;<[2007,2011,]>;2;<[2007,1][2011,1]>
2045;innovation and idea management;<[2014,]>;1;<[2014,1]>
2046;product lifecycle management reference model;<[2014,]>;1;<[2014,1]>
2047;product planning and product lifecycle management;<[2014,]>;1;<[2014,1]>
2048;aeronautical final assembly line conceptual design;<[2013,]>;1;<[2013,1]>
2049;component;<[2008,]>;1;<[2008,1]>
2050;end user development;<[2008,]>;1;<[2008,1]>
2051;flow diagram;<[2008,]>;1;<[2008,1]>
2052;information management system;<[2008,]>;1;<[2008,1]>
2053;digital chain;<[2010,]>;1;<[2010,1]>
2054;data security;<[2008,]>;1;<[2008,1]>
2055;skeleton;<[2008,]>;1;<[2008,1]>
2056;recovery management system;<[2007,]>;1;<[2007,1]>
2057;global engineering network;<[2010,]>;1;<[2010,1]>
2058;network configuration;<[2010,]>;1;<[2010,1]>
2059;collaborative product design;<[2008,]>;1;<[2008,1]>
2060;design chain;<[2008,]>;1;<[2008,1]>
2061;model driven interoperability;<[2008,]>;1;<[2008,1]>
2062;product data quality;<[2008,]>;1;<[2008,1]>
2063;shifting lead;<[2007,]>;1;<[2007,1]>
2064;software;<[2007,]>;1;<[2007,1]>
2065;attitude;<[2011,]>;1;<[2011,1]>
2066;curriculum structure;<[2011,]>;1;<[2011,1]>
2067;skill;<[2011,]>;1;<[2011,1]>
2068;civil;<[2013,]>;1;<[2013,1]>
2069;marine;<[2013,]>;1;<[2013,1]>
2070;wind;<[2013,]>;1;<[2013,1]>
2071;agent based system;<[2011,]>;1;<[2011,1]>
2072;engineering information;<[2011,]>;1;<[2011,1]>
2073;scenario based approach;<[2011,]>;1;<[2011,1]>
2074;TRENIN;<[2011,]>;1;<[2011,1]>
2075;product lifecycle management benchmarking;<[2010,]>;1;<[2010,1]>
2076;decision making and technical capability;<[2008,]>;1;<[2008,1]>
2077;tool selection;<[2008,]>;1;<[2008,1]>
2078;business process management notation;<[2013,]>;1;<[2013,1]>
2079;product lifecycle management process improvement;<[2013,]>;1;<[2013,1]>
2080;proof of usage;<[2013,]>;1;<[2013,1]>
2081;research steering;<[2013,]>;1;<[2013,1]>
2082;product portfolio assessment;<[2014,]>;1;<[2014,1]>
2083;simplified lifecycle assessment;<[2014,]>;1;<[2014,1]>
2084;multiple partner;<[2007,]>;1;<[2007,1]>
2085;AUDROSBOX;<[2013,]>;1;<[2013,1]>
2086;collaborative feature;<[2013,]>;1;<[2013,1]>
2087;learning science;<[2007,]>;1;<[2007,1]>
2088;product information reuse;<[2011,]>;1;<[2011,1]>
2089;shape based retrieval;<[2011,]>;1;<[2011,1]>
2090;similarity and difference;<[2011,]>;1;<[2011,1]>
2091;collaborative milestone model;<[2008,]>;1;<[2008,1]>
2092;company milestone model;<[2008,]>;1;<[2008,1]>
2093;framework of system integration;<[2008,]>;1;<[2008,1]>
2094;milestone model;<[2008,]>;1;<[2008,1]>
2095;phase and step;<[2008,]>;1;<[2008,1]>
2096;parameter;<[2007,]>;1;<[2007,1]>
2097;computer aided engineering process;<[2008,]>;1;<[2008,1]>
2098;multidisciplinary design optimization;<[2008,]>;1;<[2008,1]>
2099;web technology;<[2008,]>;1;<[2008,1]>
2100;product and system coevolution;<[2007,]>;1;<[2007,1]>
2101;prototype of software;<[2007,]>;1;<[2007,1]>
2102;strategic business management;<[2007,]>;1;<[2007,1]>
2103;customer demand;<[2014,]>;1;<[2014,1]>
2104;product upgradability;<[2014,]>;1;<[2014,1]>
2105;set based design;<[2014,]>;1;<[2014,1]>
2106;learning and serious game;<[2012,]>;1;<[2012,1]>
2107;product development waste;<[2012,]>;1;<[2012,1]>
2108;knowledge asset;<[2011,]>;1;<[2011,1]>
2109;sustainable product development;<[2011,]>;1;<[2011,1]>
2110;manipulation;<[2005,]>;1;<[2005,1]>
2111;path planning;<[2005,]>;1;<[2005,1]>
2112;virtual mannequin;<[2005,]>;1;<[2005,1]>
2113;future development product lifecycle management;<[2007,]>;1;<[2007,1]>
2114;ubiquity;<[2007,]>;1;<[2007,1]>
2115;self assessment;<[2013,]>;1;<[2013,1]>
2116;product analysis;<[2007,]>;1;<[2007,1]>
2117;design system process;<[2014,]>;1;<[2014,1]>
2118;mechanical system design;<[2014,]>;1;<[2014,1]>
2119;holistic product lifecycle management model;<[2010,]>;1;<[2010,1]>
2120;integrated management;<[2010,]>;1;<[2010,1]>
2121;generic model;<[2010,]>;1;<[2010,1]>
2122;modeling framework;<[2010,]>;1;<[2010,1]>
2123;environmental design;<[2007,]>;1;<[2007,1]>
2124;material information;<[2011,]>;1;<[2011,1]>
2125;semantic problem;<[2011,]>;1;<[2011,1]>
2126;construction management body of knowledge;<[2013,]>;1;<[2013,1]>
2127;construction manager;<[2013,]>;1;<[2013,1]>
2128;conflict solving;<[2012,]>;1;<[2012,1]>
2129;intuitive interaction;<[2012,]>;1;<[2012,1]>
2130;project review;<[2012,]>;1;<[2012,1]>
2131;offshore wind farm;<[2014,]>;1;<[2014,1]>
2132;technology assessment;<[2010,]>;1;<[2010,1]>
2133;total cost and benefit of ownership;<[2010,]>;1;<[2010,1]>
2134;assembly design;<[2008,]>;1;<[2008,1]>
2135;quality management;<[2008,2015,]>;2;<[2008,1][2015,1]>
2136;authoring method;<[2011,]>;1;<[2011,1]>
